Iteration,Trial,F1_Score
26,72,0.5765
26,73,0.5733
26,74,0.5803
26,75,0.5773
26,76,0.5731
26,77,0.5805
26,78,0.5571
26,79,0.5743
26,80,0.5775
26,81,0.5673
26,82,0.5729
26,83,0.5811
26,84,0.5495
26,85,0.5749
26,86,0.5749
26,87,0.5717
26,88,0.5691
26,89,0.5729
26,90,0.2449
26,91,0.5501
26,92,0.5823
26,93,0.5599
26,94,0.5757
26,95,0.5633
26,96,0.5727
26,97,0.5707
26,98,0.5829
26,99,0.5783
26,100,0.5749
26,101,0.5825
26,102,0.5835
26,103,0.5705
26,104,0.5725
26,105,0.5729
26,106,0.5785
26,107,0.5837
26,108,0.5825
26,109,0.5751
26,110,0.5787
26,111,0.5811
26,112,0.5753
26,113,0.5727
26,114,0.5789
26,115,0.5859
26,116,0.5653
26,117,0.5735
26,118,0.5767
26,119,0.5725
26,120,0.5801
26,121,0.5769
26,122,0.5775
26,123,0.5743
26,124,0.5683
26,125,0.5667
26,126,0.5691
26,127,0.5711
26,128,0.5801
26,129,0.5765
26,130,0.5815
26,131,0.5777
26,132,0.5797
26,133,0.5789
26,134,0.5825
26,135,0.5765
26,136,0.5773
26,137,0.5795
26,138,0.5731
26,139,0.5755
26,140,0.5765
26,141,0.5813
26,142,0.5795
26,143,0.5807
26,144,0.5721
26,145,0.5801
26,146,0.5823
26,147,0.5805
26,148,0.113
26,149,0.5759
26,150,0.5755
27,1,0.4379
27,2,0.3018
27,3,0.3632
27,4,0.2631
27,5,0.4772
27,6,0.3722
27,7,0.4237
27,8,0.4093
27,9,0.495
27,10,0.5016
27,11,0.5042
27,12,0.5196
27,13,0.537
27,14,0.5751
27,15,0.5815
27,16,0.5799
27,17,0.5685
27,18,0.5795
27,19,0.5611
27,20,0.5689
27,21,0.5799
27,22,0.5791
27,23,0.2425
27,24,0.5741
27,25,0.4982
27,26,0.5703
27,27,0.5212
27,28,0.4183
27,29,0.5705
27,30,0.1608
27,31,0.5376
27,32,0.5689
27,33,0.5591
27,34,0.0899
27,35,0.5715
27,36,0.514
27,37,0.4888
27,38,0.5719
27,39,0.5799
27,40,0.5725
27,41,0.5841
27,42,0.5753
27,43,0.5503
27,44,0.4884
27,45,0.5404
27,46,0.5775
27,47,0.5691
27,48,0.5743
27,49,0.5753
27,50,0.5763
27,51,0.5725
27,52,0.3684
27,53,0.5775
27,54,0.2461
27,55,0.5667
27,56,0.5757
27,57,0.1101
27,58,0.5797
27,59,0.5408
27,60,0.5707
27,61,0.5751
27,62,0.5767
27,63,0.5763
27,64,0.5761
27,65,0.5767
27,66,0.5585
27,67,0.3855
27,68,0.5757
27,69,0.5715
27,70,0.5547
27,71,0.5845
27,72,0.5717
27,73,0.5757
27,74,0.5739
27,75,0.5745
27,76,0.5811
27,77,0.5815
27,78,0.5755
27,79,0.5647
27,80,0.5813
27,81,0.5789
27,82,0.5761
27,83,0.523
27,84,0.5809
27,85,0.5723
27,86,0.5781
27,87,0.5745
27,88,0.5691
27,89,0.5677
27,90,0.5755
27,91,0.5745
27,92,0.5775
27,93,0.5729
27,94,0.5793
27,95,0.0419
27,96,0.5727
27,97,0.5783
27,98,0.5751
27,99,0.5821
27,100,0.5833
27,101,0.5707
27,102,0.5685
27,103,0.5713
27,104,0.5823
27,105,0.5737
27,106,0.5847
27,107,0.5789
27,108,0.5803
27,109,0.5659
27,110,0.5817
27,111,0.5779
27,112,0.5739
27,113,0.5841
27,114,0.5789
27,115,0.5785
27,116,0.5797
27,117,0.5847
27,118,0.5841
27,119,0.5779
27,120,0.5807
27,121,0.5707
27,122,0.5759
27,123,0.5757
27,124,0.5809
27,125,0.5833
27,126,0.5727
27,127,0.5733
27,128,0.5783
27,129,0.5815
27,130,0.5767
27,131,0.5737
27,132,0.5735
27,133,0.5827
27,134,0.5799
27,135,0.5741
27,136,0.5769
27,137,0.5779
27,138,0.5781
27,139,0.5741
27,140,0.5775
27,141,0.5817
27,142,0.5837
27,143,0.5847
27,144,0.5781
27,145,0.5815
27,146,0.5827
27,147,0.5845
27,148,0.5827
27,149,0.5713
27,150,0.5805
28,1,0.2907
28,2,0.3238
28,3,0.474
28,4,0.3026
28,5,0.3935
28,6,0.4331
28,7,0.4626
28,8,0.4181
28,9,0.477
28,10,0.4914
28,11,0.4814
28,12,0.4896
28,13,0.5072
28,14,0.4942
28,15,0.5593
28,16,0.5677
28,17,0.5693
28,18,0.5735
28,19,0.5763
28,20,0.5777
28,21,0.5805
28,22,0.5653
28,23,0.5763
28,24,0.5729
28,25,0.5649
28,26,0.4866
28,27,0.5723
28,28,0.5703
28,29,0.5809
28,30,0.5631
28,31,0.3496
28,32,0.5761
28,33,0.5641
28,34,0.5761
28,35,0.5801
28,36,0.5681
28,37,0.5711
28,38,0.5753
28,39,0.5847
28,40,0.5767
28,41,0.5783
28,42,0.4437
28,43,0.5815
28,44,0.3384
28,45,0.5813
28,46,0.5673
28,47,0.5729
28,48,0.5843
28,49,0.5487
28,50,0.5713
28,51,0.5823
28,52,0.5733
28,53,0.5749
28,54,0.5769
28,55,0.5715
28,56,0.5757
28,57,0.5679
28,58,0.5228
28,59,0.5769
28,60,0.5821
28,61,0.5843
28,62,0.5749
28,63,0.5613
28,64,0.5689
28,65,0.5795
28,66,0.5743
28,67,0.5825
28,68,0.5689
28,69,0.5797
28,70,0.5685
28,71,0.5813
28,72,0.5793
28,73,0.5839
28,74,0.5789
28,75,0.5679
28,76,0.5669
28,77,0.5709
28,78,0.5669
28,79,0.5773
28,80,0.5735
28,81,0.5753
28,82,0.5799
28,83,0.5755
28,84,0.1145
28,85,0.5745
28,86,0.5717
28,87,0.5777
28,88,0.5757
28,89,0.5771
28,90,0.5837
28,91,0.5845
28,92,0.5833
28,93,0.5845
28,94,0.5801
28,95,0.5733
28,96,0.5721
28,97,0.5849
28,98,0.5689
28,99,0.5797
28,100,0.5803
28,101,0.5761
28,102,0.5787
28,103,0.5793
28,104,0.5847
28,105,0.5761
28,106,0.5597
28,107,0.5781
28,108,0.0655
28,109,0.5813
28,110,0.5789
28,111,0.5737
28,112,0.5865
28,113,0.0322
28,114,0.5813
28,115,0.5765
28,116,0.5827
28,117,0.5805
28,118,0.5713
28,119,0.5797
28,120,0.5801
28,121,0.5833
28,122,0.5741
28,123,0.5831
28,124,0.5863
28,125,0.5841
28,126,0.5823
28,127,0.5773
28,128,0.5729
28,129,0.5831
28,130,0.5791
28,131,0.5781
28,132,0.5839
28,133,0.5797
28,134,0.5745
28,135,0.5709
28,136,0.5853
28,137,0.5763
28,138,0.5813
28,139,0.5777
28,140,0.5809
28,141,0.5825
28,142,0.5831
28,143,0.5757
28,144,0.5805
28,145,0.5763
28,146,0.5815
28,147,0.5703
28,148,0.5757
28,149,0.5675
28,150,0.5731
29,1,0.3899
29,2,0.2859
29,3,0.4417
29,4,0.3867
29,5,0.4291
29,6,0.4373
29,7,0.5166
29,8,0.343
29,9,0.5
29,10,0.5218
29,11,0.5258
29,12,0.5591
29,13,0.5563
29,14,0.5733
29,15,0.5817
29,16,0.5711
29,17,0.5777
29,18,0.5204
29,19,0.5737
29,20,0.5855
29,21,0.5665
29,22,0.5637
29,23,0.5164
29,24,0.1027
29,25,0.5719
29,26,0.5753
29,27,0.5695
29,28,0.333
29,29,0.5759
29,30,0.5084
29,31,0.5457
29,32,0.5779
29,33,0.5717
29,34,0.5695
29,35,0.2443
29,36,0.5617
29,37,0.5719
29,38,0.4427
29,39,0.3496
29,40,0.5685
29,41,0.5705
29,42,0.5713
29,43,0.5699
29,44,0.4882
29,45,0.5727
29,46,0.5761
29,47,0.5775
29,48,0.5779
29,49,0.0456
29,50,0.5741
29,51,0.4001
29,52,0.5757
29,53,0.5719
29,54,0.5583
29,55,0.5619
29,56,0.0771
29,57,0.5727
29,58,0.5727
29,59,0.5689
29,60,0.5615
29,61,0.5727
29,62,0.5667
29,63,0.5803
29,64,0.5785
29,65,0.5719
29,66,0.5859
29,67,0.5697
29,68,0.5691
29,69,0.5739
29,70,0.5785
29,71,0.5445
29,72,0.5805
29,73,0.5749
29,74,0.5727
29,75,0.5645
29,76,0.5759
29,77,0.5761
29,78,0.5677
29,79,0.5789
29,80,0.5779
29,81,0.5751
29,82,0.5771
29,83,0.5679
29,84,0.5701
29,85,0.5759
29,86,0.5699
29,87,0.5801
29,88,0.5701
29,89,0.5783
29,90,0.5785
29,91,0.5831
29,92,0.5725
29,93,0.5887
29,94,0.5785
29,95,0.5845
29,96,0.5781
29,97,0.5763
29,98,0.5755
29,99,0.5721
29,100,0.5745
29,101,0.5727
29,102,0.5775
29,103,0.0997
29,104,0.5845
29,105,0.5787
29,106,0.5797
29,107,0.1458
29,108,0.5825
29,109,0.5759
29,110,0.5715
29,111,0.5747
29,112,0.5803
29,113,0.5773
29,114,0.5729
29,115,0.5719
29,116,0.5849
29,117,0.5757
29,118,0.5745
29,119,0.5837
29,120,0.5789
29,121,0.5785
29,122,0.5795
29,123,0.5837
29,124,0.5803
29,125,0.5815
29,126,0.5795
29,127,0.1035
29,128,0.5815
29,129,0.5715
29,130,0.5807
29,131,0.5793
29,132,0.5789
29,133,0.5785
29,134,0.5695
29,135,0.5735
29,136,0.5783
29,137,0.0413
29,138,0.5787
29,139,0.5735
29,140,0.5767
29,141,0.5859
29,142,0.5787
29,143,0.5743
29,144,0.5809
29,145,0.5805
29,146,0.5773
29,147,0.5845
29,148,0.5791
29,149,0.5787
29,150,0.5719
30,1,0.4571
30,2,0.2461
30,3,0.4968
30,4,0.5022
30,5,0.5453
30,6,0.2705
30,7,0.511
30,8,0.2811
30,9,0.5232
30,10,0.5633
30,11,0.5691
30,12,0.5667
30,13,0.5599
30,14,0.5677
30,15,0.5719
30,16,0.5827
30,17,0.5793
30,18,0.5785
30,19,0.1015
30,20,0.5751
30,21,0.5463
30,22,0.5681
30,23,0.5777
30,24,0.5755
30,25,0.2171
30,26,0.5649
30,27,0.5633
30,28,0.5759
30,29,0.5859
30,30,0.4457
30,31,0.5687
30,32,0.3636
30,33,0.5645
30,34,0.5807
30,35,0.5545
30,36,0.0853
30,37,0.4311
30,38,0.5705
30,39,0.513
30,40,0.5527
30,41,0.5761
30,42,0.5811
30,43,0.5731
30,44,0.5759
30,45,0.5731
30,46,0.5771
30,47,0.5733
30,48,0.5354
30,49,0.5661
30,50,0.5741
30,51,0.5689
30,52,0.5819
30,53,0.5767
30,54,0.5745
30,55,0.5773
30,56,0.5751
30,57,0.5789
30,58,0.5639
30,59,0.5685
30,60,0.5767
30,61,0.5781
30,62,0.5751
30,63,0.5657
30,64,0.5723
30,65,0.5799
30,66,0.5753
30,67,0.5877
30,68,0.1283
30,69,0.5761
30,70,0.5837
30,71,0.5759
30,72,0.5753
30,73,0.5763
30,74,0.5819
30,75,0.5773
30,76,0.5727
30,77,0.5779
30,78,0.5775
30,79,0.5827
30,80,0.5793
30,81,0.5813
30,82,0.5811
30,83,0.5809
30,84,0.5759
30,85,0.5775
30,86,0.5833
30,87,0.5813
30,88,0.021
30,89,0.5795
30,90,0.5823
30,91,0.5789
30,92,0.5781
30,93,0.5757
30,94,0.5815
30,95,0.5767
30,96,0.5849
30,97,0.2455
30,98,0.5833
30,99,0.5779
30,100,0.5745
30,101,0.5783
30,102,0.5753
30,103,0.5817
30,104,0.5709
30,105,0.5737
30,106,0.5861
30,107,0.5805
30,108,0.5823
30,109,0.5781
30,110,0.5797
30,111,0.5739
30,112,0.5713
30,113,0.5783
30,114,0.5771
30,115,0.5755
30,116,0.5755
30,117,0.5839
30,118,0.5785
30,119,0.1058
30,120,0.5815
30,121,0.5793
30,122,0.5815
30,123,0.5751
30,124,0.5765
30,125,0.5787
30,126,0.5769
30,127,0.5729
30,128,0.5749
30,129,0.5811
30,130,0.5803
30,131,0.5767
30,132,0.5809
30,133,0.5799
30,134,0.5831
30,135,0.5759
30,136,0.5833
30,137,0.5779
30,138,0.5707
30,139,0.5697
30,140,0.5799
30,141,0.5753
30,142,0.5785
30,143,0.5747
30,144,0.5795
30,145,0.5755
30,146,0.5801
30,147,0.5767
30,148,0.5665
30,149,0.5783
30,150,0.5793
31,1,0.4549
31,2,0.2956
31,3,0.3542
31,4,0.4291
31,5,0.2819
31,6,0.2793
31,7,0.4694
31,8,0.3004
31,9,0.5092
31,10,0.508
31,11,0.5214
31,12,0.5467
31,13,0.5413
31,14,0.5687
31,15,0.5431
31,16,0.5639
31,17,0.5747
31,18,0.5787
31,19,0.5823
31,20,0.5755
31,21,0.5801
31,22,0.5563
31,23,0.2363
31,24,0.5627
31,25,0.5627
31,26,0.5412
31,27,0.5805
31,28,0.5821
31,29,0.5348
31,30,0.5735
31,31,0.5741
31,32,0.5569
31,33,0.3879
31,34,0.5729
31,35,0.5833
31,36,0.5777
31,37,0.0655
31,38,0.0865
31,39,0.5637
31,40,0.5541
31,41,0.4261
31,42,0.5699
31,43,0.5428
31,44,0.5362
31,45,0.4025
31,46,0.5194
31,47,0.5691
31,48,0.1346
31,49,0.5707
31,50,0.5853
31,51,0.5791
31,52,0.2966
31,53,0.5765
31,54,0.5152
31,55,0.5819
31,56,0.2981
31,57,0.5653
31,58,0.5783
31,59,0.5741
31,60,0.5368
31,61,0.5741
31,62,0.5805
31,63,0.5735
31,64,0.5765
31,65,0.5831
31,66,0.5723
31,67,0.5675
31,68,0.1259
31,69,0.5795
31,70,0.5739
31,71,0.5266
31,72,0.5841
31,73,0.5833
31,74,0.5711
31,75,0.5711
31,76,0.5741
31,77,0.5803
31,78,0.5875
31,79,0.5745
31,80,0.5851
31,81,0.5779
31,82,0.5629
31,83,0.5743
31,84,0.5773
31,85,0.5883
31,86,0.5885
31,87,0.5725
31,88,0.5735
31,89,0.5689
31,90,0.5759
31,91,0.5803
31,92,0.5803
31,93,0.5837
31,94,0.5737
31,95,0.5755
31,96,0.5807
31,97,0.5811
31,98,0.5731
31,99,0.5733
31,100,0.5769
31,101,0.5837
31,102,0.5829
31,103,0.5801
31,104,0.5707
31,105,0.5749
31,106,0.5823
31,107,0.5765
31,108,0.5747
31,109,0.5787
31,110,0.5809
31,111,0.5749
31,112,0.5797
31,113,0.5819
31,114,0.5745
31,115,0.5849
31,116,0.5763
31,117,0.5773
31,118,0.5789
31,119,0.5813
31,120,0.5757
31,121,0.5823
31,122,0.5789
31,123,0.5867
31,124,0.5817
31,125,0.5797
31,126,0.5717
31,127,0.5735
31,128,0.5687
31,129,0.5735
31,130,0.5695
31,131,0.5765
31,132,0.5805
31,133,0.5763
31,134,0.5707
31,135,0.5817
31,136,0.5825
31,137,0.5791
31,138,0.5777
31,139,0.5737
31,140,0.5763
31,141,0.5797
31,142,0.5815
31,143,0.5823
31,144,0.5781
31,145,0.5737
31,146,0.5703
31,147,0.5767
31,148,0.5773
31,149,0.5793
31,150,0.5843
32,1,0.3254
32,2,0.2978
32,3,0.2805
32,4,0.4423
32,5,0.5791
32,6,0.2753
32,7,0.4349
32,8,0.2861
32,9,0.5505
32,10,0.5577
32,11,0.5723
32,12,0.5825
32,13,0.5717
32,14,0.5767
32,15,0.5755
32,16,0.5759
32,17,0.5639
32,18,0.5777
32,19,0.2147
32,20,0.5551
32,21,0.5078
32,22,0.536
32,23,0.5757
32,24,0.5709
32,25,0.5781
32,26,0.5014
32,27,0.4421
32,28,0.5186
32,29,0.5751
32,30,0.5773
32,31,0.5657
32,32,0.5757
32,33,0.5795
32,34,0.5679
32,35,0.5639
32,36,0.5751
32,37,0.5749
32,38,0.5809
32,39,0.5779
32,40,0.5753
32,41,0.5723
32,42,0.5769
32,43,0.5777
32,44,0.5735
32,45,0.5765
32,46,0.5763
32,47,0.5725
32,48,0.5773
32,49,0.134
32,50,0.5711
32,51,0.0827
32,52,0.5773
32,53,0.5719
32,54,0.5717
32,55,0.5687
32,56,0.5607
32,57,0.5619
32,58,0.5739
32,59,0.5609
32,60,0.5801
32,61,0.5665
32,62,0.5739
32,63,0.5815
32,64,0.5877
32,65,0.5773
32,66,0.5771
32,67,0.5765
32,68,0.0821
32,69,0.5861
32,70,0.5735
32,71,0.5739
32,72,0.1292
32,73,0.5797
32,74,0.5791
32,75,0.5853
32,76,0.5803
32,77,0.5797
32,78,0.5685
32,79,0.5799
32,80,0.5793
32,81,0.5827
32,82,0.5797
32,83,0.5777
32,84,0.5757
32,85,0.5799
32,86,0.0338
32,87,0.5893
32,88,0.5689
32,89,0.5769
32,90,0.5815
32,91,0.5785
32,92,0.5863
32,93,0.5803
32,94,0.5799
32,95,0.5695
32,96,0.5839
32,97,0.5783
32,98,0.5729
32,99,0.5833
32,100,0.5791
32,101,0.3793
32,102,0.5775
32,103,0.5793
32,104,0.5765
32,105,0.5863
32,106,0.5829
32,107,0.5807
32,108,0.5747
32,109,0.5767
32,110,0.5805
32,111,0.5807
32,112,0.5771
32,113,0.5731
32,114,0.5797
32,115,0.5793
32,116,0.5807
32,117,0.5801
32,118,0.5781
32,119,0.5815
32,120,0.0533
32,121,0.5839
32,122,0.5785
32,123,0.5841
32,124,0.5763
32,125,0.5807
32,126,0.5841
32,127,0.5837
32,128,0.5749
32,129,0.5729
32,130,0.5765
32,131,0.5725
32,132,0.5743
32,133,0.5709
32,134,0.5769
32,135,0.5783
32,136,0.5735
32,137,0.5835
32,138,0.5815
32,139,0.5761
32,140,0.5683
32,141,0.5791
32,142,0.5769
32,143,0.5743
32,144,0.5771
32,145,0.5739
32,146,0.5855
32,147,0.5837
32,148,0.5787
32,149,0.5781
32,150,0.5869
33,1,0.4241
33,2,0.4513
33,3,0.5096
33,4,0.3829
33,5,0.4666
33,6,0.4413
33,7,0.5048
33,8,0.4616
33,9,0.5435
33,10,0.5685
33,11,0.5733
33,12,0.5769
33,13,0.5799
33,14,0.5755
33,15,0.5821
33,16,0.5783
33,17,0.5813
33,18,0.5725
33,19,0.5743
33,20,0.5741
33,21,0.5633
33,22,0.5739
33,23,0.0947
33,24,0.5613
33,25,0.5501
33,26,0.5761
33,27,0.5607
33,28,0.5681
33,29,0.5759
33,30,0.5787
33,31,0.5831
33,32,0.4251
33,33,0.5783
33,34,0.5314
33,35,0.5791
33,36,0.5841
33,37,0.5789
33,38,0.5657
33,39,0.5801
33,40,0.1019
33,41,0.5797
33,42,0.5839
33,43,0.2978
33,44,0.5795
33,45,0.2415
33,46,0.5767
33,47,0.5735
33,48,0.5517
33,49,0.5829
33,50,0.5701
33,51,0.2455
33,52,0.5761
33,53,0.5771
33,54,0.5821
33,55,0.5587
33,56,0.5689
33,57,0.5721
33,58,0.5737
33,59,0.5657
33,60,0.0369
33,61,0.5763
33,62,0.5607
33,63,0.5727
33,64,0.5743
33,65,0.5807
33,66,0.5783
33,67,0.5723
33,68,0.5857
33,69,0.5803
33,70,0.5805
33,71,0.5809
33,72,0.5825
33,73,0.5767
33,74,0.5753
33,75,0.5671
33,76,0.0372
33,77,0.5765
33,78,0.5693
33,79,0.5685
33,80,0.5747
33,81,0.5749
33,82,0.5863
33,83,0.5873
33,84,0.5761
33,85,0.5737
33,86,0.5809
33,87,0.5707
33,88,0.5739
33,89,0.5847
33,90,0.5807
33,91,0.5769
33,92,0.5707
33,93,0.5739
33,94,0.5753
33,95,0.5763
33,96,0.5877
33,97,0.5793
33,98,0.5713
33,99,0.5703
33,100,0.5763
33,101,0.5757
33,102,0.5777
33,103,0.5697
33,104,0.0575
33,105,0.5779
33,106,0.5815
33,107,0.5735
33,108,0.5757
33,109,0.5739
33,110,0.5791
33,111,0.5819
33,112,0.5843
33,113,0.5781
33,114,0.5799
33,115,0.5707
33,116,0.0617
33,117,0.5759
33,118,0.5783
33,119,0.5789
33,120,0.5821
33,121,0.5759
33,122,0.5781
33,123,0.5805
33,124,0.5843
33,125,0.5805
33,126,0.5795
33,127,0.5747
33,128,0.5739
33,129,0.1023
33,130,0.5715
33,131,0.5811
33,132,0.5757
33,133,0.5751
33,134,0.5833
33,135,0.5827
33,136,0.5769
33,137,0.5787
33,138,0.5823
33,139,0.5783
33,140,0.5771
33,141,0.5623
33,142,0.5749
33,143,0.5717
33,144,0.5771
33,145,0.5825
33,146,0.5805
33,147,0.5743
33,148,0.5667
33,149,0.5745
33,150,0.5813
34,1,0.2617
34,2,0.4622
34,3,0.4015
34,4,0.2853
34,5,0.3486
34,6,0.4427
34,7,0.4461
34,8,0.4423
34,9,0.4834
34,10,0.4926
34,11,0.4918
34,12,0.5216
34,13,0.5617
34,14,0.5659
34,15,0.5787
34,16,0.5737
34,17,0.5811
34,18,0.5655
34,19,0.5737
34,20,0.5174
34,21,0.5823
34,22,0.1255
34,23,0.5396
34,24,0.5679
34,25,0.5559
34,26,0.5765
34,27,0.4255
34,28,0.5665
34,29,0.1738
34,30,0.5649
34,31,0.5475
34,32,0.3867
34,33,0.5304
34,34,0.5779
34,35,0.5721
34,36,0.5745
34,37,0.5817
34,38,0.5671
34,39,0.5769
34,40,0.5741
34,41,0.5717
34,42,0.2337
34,43,0.0467
34,44,0.5731
34,45,0.5749
34,46,0.5705
34,47,0.5258
34,48,0.5174
34,49,0.5384
34,50,0.5789
34,51,0.5745
34,52,0.5763
34,53,0.5713
34,54,0.5681
34,55,0.013
34,56,0.2966
34,57,0.5709
34,58,0.5759
34,59,0.5443
34,60,0.5777
34,61,0.5797
34,62,0.5767
34,63,0.5891
34,64,0.5777
34,65,0.5561
34,66,0.5827
34,67,0.5675
34,68,0.5797
34,69,0.5687
34,70,0.5723
34,71,0.5711
34,72,0.5831
34,73,0.5715
34,74,0.5719
34,75,0.5555
34,76,0.5751
34,77,0.5761
34,78,0.5879
34,79,0.5823
34,80,0.5859
34,81,0.5749
34,82,0.5679
34,83,0.5733
34,84,0.5769
34,85,0.5793
34,86,0.5775
34,87,0.5769
34,88,0.5813
34,89,0.5769
34,90,0.5839
34,91,0.5805
34,92,0.5813
34,93,0.5811
34,94,0.5885
34,95,0.5745
34,96,0.5777
34,97,0.5759
34,98,0.5789
34,99,0.5771
34,100,0.5721
34,101,0.5865
34,102,0.5735
34,103,0.5753
34,104,0.5841
34,105,0.5753
34,106,0.5757
34,107,0.034
34,108,0.5707
34,109,0.5729
34,110,0.5761
34,111,0.5745
34,112,0.5771
34,113,0.5685
34,114,0.5761
34,115,0.5833
34,116,0.5731
34,117,0.5899
34,118,0.5807
34,119,0.5739
34,120,0.1508
34,121,0.5787
34,122,0.5725
34,123,0.5703
34,124,0.5867
34,125,0.5699
34,126,0.5781
34,127,0.5723
34,128,0.5817
34,129,0.5803
34,130,0.5767
34,131,0.5747
34,132,0.5817
34,133,0.5801
34,134,0.5805
34,135,0.5827
34,136,0.5747
34,137,0.5707
34,138,0.5727
34,139,0.5863
34,140,0.5663
34,141,0.5777
34,142,0.5813
34,143,0.5787
34,144,0.5753
34,145,0.5793
34,146,0.5753
34,147,0.5727
34,148,0.5773
34,149,0.5719
34,150,0.5867
35,1,0.4866
35,2,0.2849
35,3,0.4812
35,4,0.3526
35,5,0.2958
35,6,0.3863
35,7,0.3781
35,8,0.3909
35,9,0.5082
35,10,0.524
35,11,0.5096
35,12,0.5328
35,13,0.5336
35,14,0.527
35,15,0.5314
35,16,0.5258
35,17,0.5761
35,18,0.5753
35,19,0.5767
35,20,0.5769
35,21,0.5785
35,22,0.5765
35,23,0.4896
35,24,0.5763
35,25,0.5759
35,26,0.4539
35,27,0.5757
35,28,0.5763
35,29,0.5775
35,30,0.5709
35,31,0.5745
35,32,0.5805
35,33,0.5825
35,34,0.5705
35,35,0.5747
35,36,0.5779
35,37,0.5669
35,38,0.5803
35,39,0.5751
35,40,0.5673
35,41,0.5817
35,42,0.5783
35,43,0.5699
35,44,0.5873
35,45,0.0985
35,46,0.5723
35,47,0.2457
35,48,0.5697
35,49,0.5831
35,50,0.5767
35,51,0.5775
35,52,0.5833
35,53,0.5717
35,54,0.5705
35,55,0.5775
35,56,0.5735
35,57,0.5699
35,58,0.5753
35,59,0.5809
35,60,0.5777
35,61,0.5735
35,62,0.0599
35,63,0.5755
35,64,0.5687
35,65,0.5779
35,66,0.5745
35,67,0.5785
35,68,0.5725
35,69,0.5763
35,70,0.1924
35,71,0.5761
35,72,0.5723
35,73,0.5735
35,74,0.5763
35,75,0.1184
35,76,0.5761
35,77,0.5799
35,78,0.5749
35,79,0.5751
35,80,0.5799
35,81,0.5679
35,82,0.5767
35,83,0.5599
35,84,0.5741
35,85,0.5883
35,86,0.5801
35,87,0.5861
35,88,0.5787
35,89,0.5727
35,90,0.5731
35,91,0.5783
35,92,0.5795
35,93,0.5759
35,94,0.5751
35,95,0.5803
35,96,0.5789
35,97,0.5775
35,98,0.5803
35,99,0.5783
35,100,0.5755
35,101,0.5755
35,102,0.5671
35,103,0.5715
35,104,0.5741
35,105,0.5823
35,106,0.0737
35,107,0.3458
35,108,0.5831
35,109,0.5861
35,110,0.5681
35,111,0.5743
35,112,0.5771
35,113,0.5781
35,114,0.5739
35,115,0.5725
35,116,0.5849
35,117,0.5713
35,118,0.5831
35,119,0.1294
35,120,0.5685
35,121,0.5853
35,122,0.5861
35,123,0.5725
35,124,0.5719
35,125,0.5735
35,126,0.5817
35,127,0.5821
35,128,0.5711
35,129,0.5759
35,130,0.5755
35,131,0.5807
35,132,0.5643
35,133,0.5763
35,134,0.5793
35,135,0.5773
35,136,0.5837
35,137,0.5799
35,138,0.5739
35,139,0.5633
35,140,0.5743
35,141,0.5789
35,142,0.5751
35,143,0.5771
35,144,0.5687
35,145,0.5787
35,146,0.5783
35,147,0.5821
35,148,0.5663
35,149,0.5839
35,150,0.5815
36,1,0.4089
36,2,0.3586
36,3,0.4409
36,4,0.4309
36,5,0.4125
36,6,0.462
36,7,0.3552
36,8,0.4141
36,9,0.4954
36,10,0.4886
36,11,0.5038
36,12,0.4946
36,13,0.5056
36,14,0.5567
36,15,0.5711
36,16,0.5711
36,17,0.5683
36,18,0.5779
36,19,0.5669
36,20,0.5799
36,21,0.5823
36,22,0.5741
36,23,0.5827
36,24,0.0875
36,25,0.5803
36,26,0.5853
36,27,0.5755
36,28,0.5537
36,29,0.5426
36,30,0.5783
36,31,0.2865
36,32,0.5653
36,33,0.5837
36,34,0.5737
36,35,0.5314
36,36,0.5729
36,37,0.5791
36,38,0.5767
36,39,0.5451
36,40,0.5725
36,41,0.2461
36,42,0.5783
36,43,0.5705
36,44,0.5771
36,45,0.5669
36,46,0.5721
36,47,0.5763
36,48,0.5687
36,49,0.5577
36,50,0.5727
36,51,0.5797
36,52,0.5793
36,53,0.5743
36,54,0.5799
36,55,0.5533
36,56,0.5717
36,57,0.5791
36,58,0.5737
36,59,0.5737
36,60,0.5783
36,61,0.0531
36,62,0.5715
36,63,0.5767
36,64,0.5793
36,65,0.5779
36,66,0.5841
36,67,0.5673
36,68,0.5667
36,69,0.5717
36,70,0.5765
36,71,0.5769
36,72,0.5765
36,73,0.5729
36,74,0.5693
36,75,0.0763
36,76,0.5671
36,77,0.5811
36,78,0.5761
36,79,0.5677
36,80,0.5705
36,81,0.5737
36,82,0.5803
36,83,0.5749
36,84,0.5659
36,85,0.5797
36,86,0.5771
36,87,0.5849
36,88,0.5809
36,89,0.5797
36,90,0.5769
36,91,0.5795
36,92,0.5815
36,93,0.5789
36,94,0.5795
36,95,0.5625
36,96,0.5755
36,97,0.5785
36,98,0.0767
36,99,0.5875
36,100,0.5761
36,101,0.5755
36,102,0.5843
36,103,0.5789
36,104,0.5855
36,105,0.5813
36,106,0.5785
36,107,0.5745
36,108,0.5851
36,109,0.5715
36,110,0.5821
36,111,0.5699
36,112,0.5751
36,113,0.5839
36,114,0.5851
36,115,0.5745
36,116,0.5801
36,117,0.5761
36,118,0.5775
36,119,0.5773
36,120,0.5717
36,121,0.5777
36,122,0.128
36,123,0.5767
36,124,0.5777
36,125,0.5733
36,126,0.5797
36,127,0.5789
