Iteration,Trial,F1_Score
27,25,0.5771
27,26,0.5599
27,27,0.5709
27,28,0.5559
27,29,0.516
27,30,0.4858
27,31,0.5707
27,32,0.5118
27,33,0.4754
27,34,0.2603
27,35,0.464
27,36,0.5096
27,37,0.4986
27,38,0.4876
27,39,0.5326
27,40,0.4964
27,41,0.4477
27,42,0.5188
27,43,0.5134
27,44,0.5152
27,45,0.3524
27,46,0.4369
27,47,0.3382
27,48,0.2553
27,49,0.4303
27,50,0.5134
27,51,0.4586
27,52,0.4906
27,53,0.537
27,54,0.4195
27,55,0.3488
27,56,0.4293
27,57,0.5066
27,58,0.3586
27,59,0.5388
27,60,0.4557
27,61,0.5118
27,62,0.4351
27,63,0.4918
27,64,0.3386
27,65,0.5675
27,66,0.5713
27,67,0.5637
27,68,0.5651
27,69,0.5737
27,70,0.5675
27,71,0.5228
27,72,0.5326
27,73,0.5068
27,74,0.5302
27,75,0.503
27,76,0.5595
27,77,0.4812
27,78,0.5719
27,79,0.5687
27,80,0.5529
27,81,0.5318
27,82,0.4724
27,83,0.4459
27,84,0.4205
27,85,0.4994
27,86,0.5485
27,87,0.4956
27,88,0.5475
27,89,0.5326
27,90,0.4662
27,91,0.2731
27,92,0.5212
27,93,0.4197
27,94,0.5352
27,95,0.5372
27,96,0.2703
27,97,0.495
27,98,0.5296
27,99,0.4764
27,100,0.5378
27,101,0.5595
27,102,0.4357
27,103,0.538
27,104,0.5136
27,105,0.5136
27,106,0.5162
27,107,0.3973
27,108,0.5256
27,109,0.5308
27,110,0.3574
27,111,0.152
27,112,0.3728
27,113,0.518
27,114,0.4027
27,115,0.5525
27,116,0.537
27,117,0.4507
27,118,0.5046
27,119,0.504
27,120,0.5286
27,121,0.4928
27,122,0.517
27,123,0.5026
27,124,0.2633
27,125,0.4834
27,126,0.5156
27,127,0.4594
27,128,0.5398
27,129,0.5342
27,130,0.2871
27,131,0.48
27,132,0.4998
27,133,0.4357
27,134,0.4914
27,135,0.5667
27,136,0.4503
27,137,0.4425
27,138,0.4656
27,139,0.4904
27,140,0.5523
27,141,0.4898
27,142,0.5024
27,143,0.5441
27,144,0.4247
27,145,0.5747
27,146,0.5849
27,147,0.5575
27,148,0.5735
27,149,0.5731
28,0,0.3378
28,1,0.2926
28,2,0.466
28,3,0.3478
28,4,0.3857
28,5,0.4463
28,6,0.3676
28,7,0.3118
28,8,0.321
28,9,0.5539
28,10,0.2797
28,11,0.4453
28,12,0.2613
28,13,0.4736
28,14,0.4473
28,15,0.2811
28,16,0.4543
28,17,0.4365
28,18,0.4001
28,19,0.4109
28,20,0.5272
28,21,0.5098
28,22,0.5441
28,23,0.5497
28,24,0.5202
28,25,0.498
28,26,0.5477
28,27,0.5531
28,28,0.5352
28,29,0.5088
28,30,0.5362
28,31,0.5396
28,32,0.4169
28,33,0.4772
28,34,0.5172
28,35,0.3791
28,36,0.5481
28,37,0.521
28,38,0.4327
28,39,0.3296
28,40,0.4521
28,41,0.4363
28,42,0.4874
28,43,0.4047
28,44,0.2461
28,45,0.5487
28,46,0.5006
28,47,0.2461
28,48,0.4976
28,49,0.2976
28,50,0.5144
28,51,0.3859
28,52,0.4652
28,53,0.4509
28,54,0.4073
28,55,0.3396
28,56,0.4517
28,57,0.5206
28,58,0.5316
28,59,0.5294
28,60,0.4986
28,61,0.4846
28,62,0.4229
28,63,0.4429
28,64,0.4223
28,65,0.5593
28,66,0.5443
28,67,0.5499
28,68,0.5402
28,69,0.5563
28,70,0.5036
28,71,0.5292
28,72,0.5128
28,73,0.5487
28,74,0.4892
28,75,0.5376
28,76,0.5086
28,77,0.5573
28,78,0.5513
28,79,0.5432
28,80,0.4892
28,81,0.4982
28,82,0.47
28,83,0.5322
28,84,0.5549
28,85,0.5138
28,86,0.4331
28,87,0.4806
28,88,0.3921
28,89,0.4634
28,90,0.4019
28,91,0.4938
28,92,0.4968
28,93,0.4964
28,94,0.5511
28,95,0.5136
28,96,0.4622
28,97,0.5348
28,98,0.3925
28,99,0.4491
28,100,0.5429
28,101,0.4393
28,102,0.4648
28,103,0.4463
28,104,0.5052
28,105,0.4646
28,106,0.4826
28,107,0.5266
28,108,0.481
28,109,0.4788
28,110,0.5016
28,111,0.5523
28,112,0.5176
28,113,0.4842
28,114,0.4505
28,115,0.472
28,116,0.3879
28,117,0.497
28,118,0.4774
28,119,0.5775
28,120,0.5499
28,121,0.532
28,122,0.5158
28,123,0.4327
28,124,0.4972
28,125,0.4836
28,126,0.4928
28,127,0.301
28,128,0.3526
28,129,0.5172
28,130,0.522
28,131,0.5046
28,132,0.481
28,133,0.5136
28,134,0.4429
28,135,0.4295
28,136,0.49
28,137,0.5322
28,138,0.5406
28,139,0.4948
28,140,0.4758
28,141,0.4842
28,142,0.5042
28,143,0.4119
28,144,0.5074
28,145,0.5589
28,146,0.5515
28,147,0.5689
28,148,0.5673
28,149,0.5663
29,0,0.5394
29,1,0.2725
29,2,0.2859
29,3,0.344
29,4,0.3138
29,5,0.2835
29,6,0.3302
29,7,0.4245
29,8,0.4313
29,9,0.5026
29,10,0.4265
29,11,0.2461
29,12,0.2679
29,13,0.3252
29,14,0.5016
29,15,0.4327
29,16,0.4832
29,17,0.4303
29,18,0.4351
29,19,0.4171
29,20,0.5292
29,21,0.5579
29,22,0.5511
29,23,0.5625
29,24,0.5437
29,25,0.5591
29,26,0.5274
29,27,0.5404
29,28,0.5382
29,29,0.5605
29,30,0.488
29,31,0.5661
29,32,0.5368
29,33,0.2461
29,34,0.4944
29,35,0.4972
29,36,0.5006
29,37,0.503
29,38,0.4443
29,39,0.3712
29,40,0.4313
29,41,0.4696
29,42,0.5058
29,43,0.347
29,44,0.5032
29,45,0.4551
29,46,0.507
29,47,0.2461
29,48,0.5701
29,49,0.4021
29,50,0.4992
29,51,0.3434
29,52,0.4293
29,53,0.5158
29,54,0.5278
29,55,0.3162
29,56,0.5172
29,57,0.4245
29,58,0.4325
29,59,0.4531
29,60,0.4718
29,61,0.4718
29,62,0.5024
29,63,0.498
29,64,0.4936
29,65,0.5272
29,66,0.5595
29,67,0.5631
29,68,0.5667
29,69,0.5396
29,70,0.525
29,71,0.5296
29,72,0.5429
29,73,0.4932
29,74,0.5649
29,75,0.5028
29,76,0.4842
29,77,0.5116
29,78,0.2996
29,79,0.4568
29,80,0.5711
29,81,0.5314
29,82,0.5046
29,83,0.5088
29,84,0.501
29,85,0.5591
29,86,0.4083
29,87,0.5158
29,88,0.4251
29,89,0.5338
29,90,0.3931
29,91,0.36
29,92,0.4183
29,93,0.4872
29,94,0.3995
29,95,0.3648
29,96,0.5503
29,97,0.5108
29,98,0.524
29,99,0.5096
29,100,0.509
29,101,0.4854
29,102,0.4934
29,103,0.4099
29,104,0.4806
29,105,0.4341
29,106,0.5609
29,107,0.4976
29,108,0.5282
29,109,0.5116
29,110,0.524
29,111,0.4732
29,112,0.5386
29,113,0.5428
29,114,0.527
29,115,0.3518
29,116,0.4005
29,117,0.4972
29,118,0.473
29,119,0.4582
29,120,0.4475
29,121,0.495
29,122,0.4109
29,123,0.4477
29,124,0.4786
29,125,0.4401
29,126,0.5006
29,127,0.476
29,128,0.5447
29,129,0.2491
29,130,0.484
29,131,0.4181
29,132,0.5547
29,133,0.4694
29,134,0.518
29,135,0.5306
29,136,0.535
29,137,0.2663
29,138,0.5168
29,139,0.4958
29,140,0.5072
29,141,0.4429
29,142,0.476
29,143,0.4712
29,144,0.3799
29,145,0.5727
29,146,0.5503
29,147,0.5599
29,148,0.5621
29,149,0.5765
30,0,0.2773
30,1,0.4063
30,2,0.4089
30,3,0.4427
30,4,0.3248
30,5,0.4499
30,6,0.2729
30,7,0.345
30,8,0.376
30,9,0.2461
30,10,0.4387
30,11,0.3959
30,12,0.3584
30,13,0.2461
30,14,0.3766
30,15,0.2966
30,16,0.2737
30,17,0.3588
30,18,0.4555
30,19,0.4213
30,20,0.476
30,21,0.47
30,22,0.4798
30,23,0.4279
30,24,0.4688
30,25,0.5
30,26,0.4998
30,27,0.4924
30,28,0.49
30,29,0.4862
30,30,0.4966
30,31,0.4782
30,32,0.4788
30,33,0.3656
30,34,0.4515
30,35,0.507
30,36,0.4888
30,37,0.5737
30,38,0.5541
30,39,0.5509
30,40,0.5573
30,41,0.5096
30,42,0.5214
30,43,0.5358
30,44,0.489
30,45,0.304
30,46,0.3514
30,47,0.51
30,48,0.4598
30,49,0.4523
30,50,0.4465
30,51,0.5054
30,52,0.4672
30,53,0.5042
30,54,0.5044
30,55,0.5126
30,56,0.0669
30,57,0.4902
30,58,0.465
30,59,0.485
30,60,0.4435
30,61,0.3865
30,62,0.4405
30,63,0.3452
30,64,0.3134
30,65,0.5501
30,66,0.5611
30,67,0.5661
30,68,0.5567
30,69,0.5671
30,70,0.5591
30,71,0.5196
30,72,0.5236
30,73,0.5455
30,74,0.5553
30,75,0.5324
30,76,0.4832
30,77,0.4866
30,78,0.5505
30,79,0.5376
30,80,0.493
30,81,0.5316
30,82,0.4912
30,83,0.5288
30,84,0.5372
30,85,0.4822
30,86,0.5208
30,87,0.5196
30,88,0.4772
30,89,0.3518
30,90,0.4523
30,91,0.509
30,92,0.4808
30,93,0.4782
30,94,0.4403
30,95,0.5214
30,96,0.5052
30,97,0.5535
30,98,0.4712
30,99,0.3821
30,100,0.4351
30,101,0.518
30,102,0.3208
30,103,0.5352
30,104,0.2461
30,105,0.4694
30,106,0.4998
30,107,0.3765
30,108,0.4507
30,109,0.4762
30,110,0.4914
30,111,0.5489
30,112,0.4876
30,113,0.5248
30,114,0.5112
30,115,0.4075
30,116,0.528
30,117,0.4916
30,118,0.4091
30,119,0.4988
30,120,0.4111
30,121,0.4726
30,122,0.4684
30,123,0.5054
30,124,0.4041
30,125,0.5561
30,126,0.5394
30,127,0.5162
30,128,0.2467
30,129,0.5615
30,130,0.4111
30,131,0.5006
30,132,0.4077
30,133,0.5008
30,134,0.5453
30,135,0.5184
30,136,0.4543
30,137,0.2908
30,138,0.5192
30,139,0.5601
30,140,0.4844
30,141,0.5082
30,142,0.512
30,143,0.3656
30,144,0.4377
30,145,0.5667
30,146,0.5629
30,147,0.5707
30,148,0.5561
30,149,0.5803
31,0,0.4854
31,1,0.4001
31,2,0.4203
31,3,0.2889
31,4,0.4321
31,5,0.5455
31,6,0.4089
31,7,0.3096
31,8,0.4626
31,9,0.4539
31,10,0.3096
31,11,0.2857
31,12,0.4413
31,13,0.2919
31,14,0.3556
31,15,0.2857
31,16,0.4471
31,17,0.4051
31,18,0.4555
31,19,0.4487
31,20,0.5449
31,21,0.5362
31,22,0.2903
31,23,0.5469
31,24,0.5418
31,25,0.5168
31,26,0.5465
31,27,0.5332
31,28,0.4964
31,29,0.4974
31,30,0.514
31,31,0.5607
31,32,0.5124
31,33,0.514
31,34,0.5563
31,35,0.4479
31,36,0.4499
31,37,0.5667
31,38,0.5665
31,39,0.4998
31,40,0.2919
31,41,0.4459
31,42,0.4155
31,43,0.492
31,44,0.4385
31,45,0.3458
31,46,0.4956
31,47,0.509
31,48,0.4798
31,49,0.5014
31,50,0.4557
31,51,0.2775
31,52,0.3368
31,53,0.2885
31,54,0.3056
31,55,0.529
31,56,0.5102
31,57,0.5282
31,58,0.5054
31,59,0.4728
31,60,0.3034
31,61,0.4776
31,62,0.5122
31,63,0.4846
31,64,0.5479
31,65,0.5753
31,66,0.5743
31,67,0.5679
31,68,0.5685
31,69,0.523
31,70,0.5094
31,71,0.5527
31,72,0.5661
31,73,0.537
31,74,0.4976
31,75,0.5741
31,76,0.5537
31,77,0.5044
31,78,0.5523
31,79,0.5196
31,80,0.4808
31,81,0.474
31,82,0.5328
31,83,0.488
31,84,0.5178
31,85,0.4585
31,86,0.5056
31,87,0.4337
31,88,0.4634
31,89,0.5232
31,90,0.5272
31,91,0.31
31,92,0.494
31,93,0.5328
31,94,0.308
31,95,0.4836
31,96,0.5096
31,97,0.4708
31,98,0.4796
31,99,0.3568
31,100,0.4579
31,101,0.4898
31,102,0.5671
31,103,0.4323
31,104,0.5
31,105,0.4315
31,106,0.4519
31,107,0.4011
31,108,0.3424
31,109,0.5106
31,110,0.5196
31,111,0.5643
31,112,0.5597
31,113,0.5619
31,114,0.2461
31,115,0.4764
31,116,0.5088
31,117,0.3893
31,118,0.4852
31,119,0.4852
31,120,0.5306
31,121,0.4888
31,122,0.378
31,123,0.3554
31,124,0.4714
31,125,0.5078
31,126,0.5184
31,127,0.4223
31,128,0.4724
31,129,0.5106
31,130,0.5198
31,131,0.2569
31,132,0.4864
31,133,0.4696
31,134,0.3726
31,135,0.5098
31,136,0.527
31,137,0.4666
31,138,0.495
31,139,0.5012
31,140,0.5453
31,141,0.46
31,142,0.5573
31,143,0.4267
31,144,0.513
31,145,0.5677
31,146,0.5617
31,147,0.5473
31,148,0.5681
31,149,0.5477
32,0,0.3919
32,1,0.4215
32,2,0.342
32,3,0.4465
32,4,0.2461
32,5,0.4111
32,6,0.4345
32,7,0.4177
32,8,0.2479
32,9,0.3602
32,10,0.4694
32,11,0.4828
32,12,0.2489
32,13,0.3502
32,14,0.4409
32,15,0.3458
32,16,0.4467
32,17,0.3064
32,18,0.4395
32,19,0.3324
32,20,0.5679
32,21,0.5727
32,22,0.5689
32,23,0.31
32,24,0.5613
32,25,0.5673
32,26,0.495
32,27,0.5623
32,28,0.5196
32,29,0.2485
32,30,0.4788
32,31,0.4966
32,32,0.5501
32,33,0.3192
32,34,0.4732
32,35,0.4952
32,36,0.4013
32,37,0.4948
32,38,0.468
32,39,0.529
32,40,0.5028
32,41,0.5553
32,42,0.2996
32,43,0.5078
32,44,0.4964
32,45,0.4187
32,46,0.4463
32,47,0.4099
32,48,0.4896
32,49,0.5022
32,50,0.4798
32,51,0.3384
32,52,0.4205
32,53,0.52
32,54,0.5262
32,55,0.5615
32,56,0.4365
32,57,0.4099
32,58,0.4391
32,59,0.3614
32,60,0.486
32,61,0.513
32,62,0.3654
32,63,0.476
32,64,0.5525
32,65,0.5725
32,66,0.5621
32,67,0.5455
32,68,0.53
32,69,0.5627
32,70,0.5344
32,71,0.5342
32,72,0.5258
32,73,0.5366
32,74,0.5412
32,75,0.5611
32,76,0.5503
32,77,0.4774
32,78,0.4501
32,79,0.5102
32,80,0.5707
32,81,0.504
32,82,0.5092
32,83,0.4864
32,84,0.4187
32,85,0.5549
32,86,0.4431
32,87,0.5134
32,88,0.5354
32,89,0.4437
32,90,0.5082
32,91,0.4934
32,92,0.5583
32,93,0.4868
32,94,0.523
32,95,0.5392
32,96,0.4604
32,97,0.5052
32,98,0.5188
32,99,0.5635
32,100,0.4209
32,101,0.3817
32,102,0.4439
32,103,0.3678
32,104,0.4848
32,105,0.5549
32,106,0.3534
32,107,0.5004
32,108,0.4545
32,109,0.4569
32,110,0.4636
32,111,0.4928
32,112,0.4964
32,113,0.4876
32,114,0.3246
32,115,0.4894
32,116,0.5058
32,117,0.373
32,118,0.5144
32,119,0.5545
32,120,0.5002
32,121,0.4762
32,122,0.5633
32,123,0.4858
32,124,0.5026
32,125,0.4996
32,126,0.5647
32,127,0.4421
32,128,0.3488
32,129,0.4455
32,130,0.4648
32,131,0.491
32,132,0.5172
32,133,0.4724
32,134,0.2461
32,135,0.4503
32,136,0.5348
32,137,0.5004
32,138,0.543
32,139,0.4858
32,140,0.4866
32,141,0.5038
32,142,0.3756
32,143,0.5392
32,144,0.4592
32,145,0.5617
32,146,0.5667
32,147,0.5691
32,148,0.5507
32,149,0.5625
33,0,0.4946
33,1,0.4439
33,2,0.2595
33,3,0.4217
33,4,0.4551
33,5,0.3893
33,6,0.3803
33,7,0.2771
33,8,0.4009
33,9,0.3674
33,10,0.3078
33,11,0.3458
33,12,0.4121
33,13,0.4539
33,14,0.3098
33,15,0.3456
33,16,0.2461
33,17,0.4437
33,18,0.2473
33,19,0.3496
33,20,0.4936
33,21,0.5178
33,22,0.5094
33,23,0.5174
33,24,0.5124
33,25,0.4796
33,26,0.506
33,27,0.5012
33,28,0.4882
33,29,0.5573
33,30,0.5455
33,31,0.5272
33,32,0.4429
33,33,0.5677
33,34,0.4956
33,35,0.5599
33,36,0.5084
33,37,0.5561
33,38,0.4748
33,39,0.5571
33,40,0.5603
33,41,0.5437
33,42,0.4405
33,43,0.5028
33,44,0.482
33,45,0.4788
33,46,0.4527
33,47,0.5198
33,48,0.2785
33,49,0.3354
33,50,0.5236
33,51,0.479
33,52,0.3576
33,53,0.5306
33,54,0.526
33,55,0.3498
33,56,0.4684
33,57,0.4878
33,58,0.4948
33,59,0.4435
33,60,0.4712
33,61,0.4704
33,62,0.4784
33,63,0.4565
33,64,0.3528
33,65,0.5599
33,66,0.4972
33,67,0.5519
33,68,0.532
33,69,0.5485
33,70,0.4898
33,71,0.5649
33,72,0.5749
33,73,0.5745
33,74,0.5693
33,75,0.5637
33,76,0.5276
33,77,0.4708
33,78,0.5735
33,79,0.5551
33,80,0.5356
33,81,0.522
33,82,0.2495
33,83,0.5571
33,84,0.5284
33,85,0.497
33,86,0.5487
33,87,0.5152
33,88,0.4569
33,89,0.2629
33,90,0.4864
33,91,0.4307
33,92,0.4561
33,93,0.5086
33,94,0.495
33,95,0.4561
33,96,0.498
33,97,0.4443
33,98,0.5364
33,99,0.2827
33,100,0.4944
33,101,0.4972
33,102,0.5517
33,103,0.5042
33,104,0.543
33,105,0.4664
33,106,0.5048
33,107,0.5048
33,108,0.4952
33,109,0.51
33,110,0.5376
33,111,0.4069
33,112,0.4988
33,113,0.2091
33,114,0.4706
33,115,0.4331
33,116,0.5128
33,117,0.5701
33,118,0.506
33,119,0.4319
33,120,0.5621
33,121,0.5186
33,122,0.5264
33,123,0.4796
33,124,0.4521
33,125,0.4772
33,126,0.4325
33,127,0.3913
33,128,0.516
33,129,0.5264
33,130,0.4874
33,131,0.5162
33,132,0.4948
33,133,0.356
33,134,0.3706
33,135,0.4287
33,136,0.462
33,137,0.4347
33,138,0.5204
33,139,0.5048
33,140,0.4764
33,141,0.49
33,142,0.5751
33,143,0.4337
33,144,0.5214
33,145,0.5693
33,146,0.5777
33,147,0.5733
33,148,0.5649
33,149,0.5743
34,0,0.2491
34,1,0.3412
34,2,0.5543
34,3,0.3032
34,4,0.4495
34,5,0.3538
34,6,0.2461
34,7,0.2461
34,8,0.4087
34,9,0.4626
34,10,0.4103
34,11,0.3396
34,12,0.4317
34,13,0.459
34,14,0.4878
34,15,0.4155
34,16,0.2629
34,17,0.5046
34,18,0.325
34,19,0.4103
34,20,0.498
34,21,0.5202
34,22,0.475
34,23,0.4421
34,24,0.5533
34,25,0.4964
34,26,0.5236
34,27,0.5729
34,28,0.5541
34,29,0.5044
34,30,0.491
34,31,0.5214
34,32,0.4445
34,33,0.4958
34,34,0.527
34,35,0.5473
34,36,0.3939
34,37,0.4489
34,38,0.4281
34,39,0.4479
34,40,0.3813
34,41,0.5336
34,42,0.4545
34,43,0.2523
34,44,0.4966
34,45,0.5424
34,46,0.5212
34,47,0.3508
34,48,0.4608
34,49,0.4748
34,50,0.502
34,51,0.5038
34,52,0.3568
34,53,0.4782
34,54,0.5326
34,55,0.4459
34,56,0.4946
34,57,0.0729
34,58,0.5056
34,59,0.46
34,60,0.4491
34,61,0.5162
34,62,0.4437
34,63,0.4475
34,64,0.535
34,65,0.5433
34,66,0.5623
34,67,0.5617
34,68,0.5709
34,69,0.5477
34,70,0.5647
34,71,0.5541
34,72,0.5647
34,73,0.5098
34,74,0.5252
34,75,0.5677
34,76,0.5078
34,77,0.5102
34,78,0.5681
34,79,0.5064
34,80,0.4972
34,81,0.5056
34,82,0.4916
34,83,0.4866
34,84,0.5557
34,85,0.5615
34,86,0.5092
34,87,0.4009
34,88,0.523
34,89,0.313
34,90,0.4523
34,91,0.5579
34,92,0.5094
34,93,0.4884
34,94,0.4571
34,95,0.4748
34,96,0.4457
34,97,0.4868
34,98,0.506
34,99,0.5158
34,100,0.4992
34,101,0.3336
34,102,0.4505
34,103,0.4708
34,104,0.4854
34,105,0.4584
34,106,0.492
34,107,0.4854
34,108,0.5489
34,109,0.5623
34,110,0.327
34,111,0.4858
34,112,0.482
34,113,0.5182
34,114,0.5653
34,115,0.522
34,116,0.5501
34,117,0.5276
34,118,0.5477
34,119,0.4583
34,120,0.4447
34,121,0.4998
34,122,0.3336
34,123,0.5032
34,124,0.3508
34,125,0.4501
34,126,0.4259
34,127,0.4596
34,128,0.4277
34,129,0.4151
34,130,0.5318
34,131,0.5192
34,132,0.5262
34,133,0.4251
34,134,0.3841
34,135,0.5284
34,136,0.4862
34,137,0.505
34,138,0.3582
34,139,0.5054
34,140,0.52
34,141,0.4958
34,142,0.4874
34,143,0.535
34,144,0.4239
34,145,0.5707
34,146,0.5659
34,147,0.5677
34,148,0.5683
34,149,0.5575
35,0,0.2996
35,1,0.4666
35,2,0.3562
35,3,0.3328
35,4,0.2461
35,5,0.4249
35,6,0.463
35,7,0.4952
35,8,0.3797
35,9,0.4567
35,10,0.492
35,11,0.3658
35,12,0.2901
35,13,0.2835
35,14,0.4505
35,15,0.3172
35,16,0.4185
35,17,0.3078
35,18,0.3208
35,19,0.2521
35,20,0.5316
35,21,0.5258
35,22,0.5084
35,23,0.4519
35,24,0.371
35,25,0.4926
35,26,0.3957
35,27,0.5388
35,28,0.5256
35,29,0.4784
35,30,0.5533
35,31,0.5334
35,32,0.5086
35,33,0.4832
35,34,0.4575
35,35,0.4978
35,36,0.4155
35,37,0.5551
35,38,0.5176
35,39,0.5408
35,40,0.4838
35,41,0.4594
35,42,0.3034
35,43,0.5432
35,44,0.4782
35,45,0.4958
35,46,0.4868
35,47,0.531
35,48,0.476
35,49,0.4285
35,50,0.5296
35,51,0.4794
35,52,0.5366
35,53,0.5378
35,54,0.5208
35,55,0.5559
35,56,0.4041
35,57,0.4632
35,58,0.3296
35,59,0.4165
35,60,0.4978
35,61,0.4445
35,62,0.4914
35,63,0.5132
35,64,0.5212
35,65,0.5611
35,66,0.5435
35,67,0.5062
35,68,0.5665
35,69,0.5535
35,70,0.5499
35,71,0.5146
35,72,0.5573
35,73,0.5453
35,74,0.5651
35,75,0.5633
35,76,0.5461
35,77,0.492
35,78,0.3883
35,79,0.4233
35,80,0.3034
35,81,0.5459
35,82,0.2461
35,83,0.4928
35,84,0.4263
35,85,0.5535
35,86,0.5537
35,87,0.4924
35,88,0.469
35,89,0.5028
35,90,0.4523
35,91,0.542
35,92,0.5064
35,93,0.4732
35,94,0.5148
35,95,0.4443
35,96,0.5368
35,97,0.4071
35,98,0.2531
35,99,0.5473
35,100,0.4998
35,101,0.4515
35,102,0.4858
35,103,0.4169
35,104,0.4449
35,105,0.5146
35,106,0.4964
35,107,0.373
35,108,0.5515
35,109,0.4071
35,110,0.3732
35,111,0.4495
35,112,0.5362
35,113,0.4908
35,114,0.5703
35,115,0.5455
35,116,0.3632
35,117,0.5052
35,118,0.5489
35,119,0.4942
35,120,0.5176
35,121,0.4285
35,122,0.4423
35,123,0.4451
35,124,0.5655
35,125,0.5304
35,126,0.4806
35,127,0.487
35,128,0.5238
35,129,0.4866
35,130,0.4744
35,131,0.4888
35,132,0.4616
35,133,0.492
35,134,0.5194
35,135,0.3784
35,136,0.4445
35,137,0.2729
35,138,0.5475
35,139,0.2966
35,140,0.4519
35,141,0.4602
35,142,0.4299
35,143,0.5675
35,144,0.5553
35,145,0.5569
35,146,0.5519
35,147,0.5517
35,148,0.5525
35,149,0.5443
36,0,0.4966
36,1,0.3664
36,2,0.4255
36,3,0.311
36,4,0.2559
36,5,0.341
36,6,0.4101
36,7,0.4277
36,8,0.4898
36,9,0.5122
36,10,0.3811
36,11,0.3622
36,12,0.2861
36,13,0.478
36,14,0.508
36,15,0.3718
36,16,0.4742
36,17,0.4209
36,18,0.3134
36,19,0.2589
36,20,0.5497
36,21,0.2623
36,22,0.4898
36,23,0.5467
36,24,0.5481
36,25,0.5431
36,26,0.5459
36,27,0.5092
36,28,0.5112
36,29,0.5046
36,30,0.462
36,31,0.5254
36,32,0.5553
36,33,0.4838
36,34,0.5042
36,35,0.5408
36,36,0.4916
36,37,0.5148
36,38,0.4247
36,39,0.2537
36,40,0.5082
36,41,0.5154
36,42,0.539
36,43,0.352
36,44,0.346
36,45,0.5198
36,46,0.4359
36,47,0.5118
36,48,0.4531
36,49,0.4595
36,50,0.3434
36,51,0.3993
36,52,0.4616
36,53,0.4802
36,54,0.4299
36,55,0.5092
36,56,0.4435
36,57,0.5166
36,58,0.3628
36,59,0.4445
36,60,0.4958
36,61,0.4525
36,62,0.3584
36,63,0.5076
36,64,0.3961
36,65,0.5543
36,66,0.5549
36,67,0.5505
36,68,0.513
36,69,0.5673
36,70,0.5583
36,71,0.5178
36,72,0.5581
36,73,0.5655
36,74,0.5336
36,75,0.5597
36,76,0.4543
36,77,0.477
36,78,0.5198
36,79,0.4978
36,80,0.5068
36,81,0.4984
36,82,0.538
36,83,0.5132
36,84,0.495
36,85,0.4936
36,86,0.5
36,87,0.5673
36,88,0.5569
36,89,0.5747
36,90,0.5302
36,91,0.5082
36,92,0.5386
36,93,0.4559
36,94,0.365
36,95,0.4361
36,96,0.516
36,97,0.5449
36,98,0.5108
36,99,0.48
36,100,0.4093
36,101,0.476
36,102,0.2663
36,103,0.3955
36,104,0.5322
36,105,0.5072
36,106,0.4469
36,107,0.4964
36,108,0.5611
36,109,0.4477
36,110,0.4415
36,111,0.4117
36,112,0.4732
36,113,0.4551
36,114,0.367
36,115,0.5617
36,116,0.4912
36,117,0.4814
36,118,0.5162
36,119,0.505
36,120,0.5681
36,121,0.4029
36,122,0.4195
36,123,0.4882
36,124,0.3891
36,125,0.5615
36,126,0.545
36,127,0.5693
36,128,0.5442
36,129,0.536
36,130,0.4672
36,131,0.4083
36,132,0.2956
36,133,0.507
36,134,0.5258
36,135,0.4986
36,136,0.4906
36,137,0.5625
36,138,0.4836
36,139,0.4427
36,140,0.5446
36,141,0.4481
36,142,0.4934
36,143,0.48
36,144,0.4796
36,145,0.5705
36,146,0.5523
36,147,0.2461
36,148,0.5354
36,149,0.5623
37,0,0.4117
37,1,0.3584
37,2,0.3006
37,3,0.4445
37,4,0.4391
37,5,0.5376
37,6,0.4954
37,7,0.3384
37,8,0.4495
37,9,0.3394
37,10,0.2461
37,11,0.2461
37,12,0.3829
37,13,0.4682
37,14,0.2839
37,15,0.3676
37,16,0.4427
37,17,0.4115
37,18,0.5034
37,19,0.4758
37,20,0.5451
37,21,0.542
37,22,0.5402
37,23,0.2797
37,24,0.5194
37,25,0.493
37,26,0.3554
37,27,0.4191
37,28,0.4992
37,29,0.4706
37,30,0.464
37,31,0.5148
37,32,0.4698
37,33,0.4331
37,34,0.2805
37,35,0.5324
37,36,0.4626
37,37,0.5571
37,38,0.53
37,39,0.5701
37,40,0.5447
37,41,0.4906
37,42,0.5184
37,43,0.5058
37,44,0.5172
37,45,0.4585
37,46,0.3732
37,47,0.4614
37,48,0.4521
37,49,0.5026
37,50,0.5204
37,51,0.4868
37,52,0.4766
37,53,0.4756
37,54,0.5154
37,55,0.3538
37,56,0.4678
37,57,0.4189
37,58,0.3432
37,59,0.4013
37,60,0.3973
37,61,0.4942
37,62,0.4087
37,63,0.5104
37,64,0.4582
37,65,0.5182
37,66,0.4894
37,67,0.514
37,68,0.4555
37,69,0.5126
37,70,0.5234
37,71,0.5354
37,72,0.5062
37,73,0.536
37,74,0.4479
37,75,0.4816
37,76,0.4806
37,77,0.5288
37,78,0.4672
37,79,0.4261
37,80,0.4127
37,81,0.5318
37,82,0.3326
37,83,0.534
37,84,0.471
37,85,0.5138
37,86,0.5376
37,87,0.5659
37,88,0.506
37,89,0.5421
37,90,0.5519
37,91,0.5126
37,92,0.5771
37,93,0.5158
37,94,0.5441
37,95,0.5509
37,96,0.4972
37,97,0.2467
