Trial,Iteration,F1_Score
50,20,0.2855
50,21,0.3556
50,22,0.3522
50,23,0.3728
50,24,0.4904
50,25,0.3344
50,26,0.2865
50,27,0.5431
50,28,0.2935
50,29,0.4571
50,30,0.355
50,31,0.2932
50,32,0.3518
50,33,0.4495
50,34,0.3454
50,35,0.3214
50,36,0.3578
50,37,0.3955
50,38,0.2755
50,39,0.3728
50,40,0.4197
50,41,0.2491
50,42,0.316
50,43,0.4896
50,44,0.4083
50,45,0.3126
50,46,0.4135
50,47,0.2521
50,48,0.4043
50,49,0.468
50,50,0.4021
50,51,0.3042
50,52,0.3967
50,53,0.5473
50,54,0.2531
50,55,0.4089
50,56,0.4592
50,57,0.4419
50,58,0.4519
50,59,0.2831
50,60,0.5144
50,61,0.3907
50,62,0.4399
50,63,0.4724
50,64,0.2599
50,65,0.3308
50,66,0.4768
50,67,0.2741
50,68,0.3564
50,69,0.3028
50,70,0.4051
50,71,0.3883
50,72,0.3811
50,73,0.3194
50,74,0.4249
50,75,0.2475
50,76,0.4756
50,77,0.4301
50,78,0.3232
50,79,0.4403
50,80,0.5166
50,81,0.4658
50,82,0.4878
50,83,0.3684
50,84,0.3809
50,85,0.2986
50,86,0.4445
50,87,0.3416
50,88,0.3772
50,89,0.3913
50,90,0.4826
50,91,0.342
50,92,0.4936
50,93,0.4944
50,94,0.3767
50,95,0.2948
50,96,0.301
50,97,0.3945
50,98,0.2909
50,99,0.3572
50,100,0.4614
50,101,0.4447
50,102,0.4099
50,103,0.4834
50,104,0.3688
50,105,0.3716
50,106,0.2461
50,107,0.2988
50,108,0.4736
50,109,0.2759
50,110,0.2895
50,111,0.4692
50,112,0.511
50,113,0.4301
50,114,0.4411
50,115,0.3758
50,116,0.3074
50,117,0.5054
50,118,0.4393
50,119,0.4756
50,120,0.477
50,121,0.4217
50,122,0.321
50,123,0.4585
50,124,0.4439
50,125,0.337
50,126,0.3114
50,127,0.3258
50,128,0.4167
50,129,0.4563
50,130,0.4373
50,131,0.2461
50,132,0.3704
50,133,0.2609
50,134,0.4499
50,135,0.4121
50,136,0.2992
50,137,0.3929
50,138,0.4015
50,139,0.2847
50,140,0.4736
50,141,0.3144
50,142,0.4375
50,143,0.2461
50,144,0.4119
50,145,0.4143
50,146,0.4884
50,147,0.3919
50,148,0.317
50,149,0.4249
50,150,0.4405
50,151,0.3238
50,152,0.3364
50,153,0.3264
50,154,0.2739
50,155,0.5064
50,156,0.3859
50,157,0.2691
50,158,0.4499
50,159,0.491
50,160,0.3712
50,161,0.3034
50,162,0.4015
50,163,0.4984
50,164,0.2871
50,165,0.4449
50,166,0.3813
50,167,0.2461
50,168,0.3714
50,169,0.4439
50,170,0.2461
50,171,0.2891
50,172,0.2673
50,173,0.496
50,174,0.4173
50,175,0.3128
50,176,0.48
50,177,0.4189
50,178,0.3971
50,179,0.497
50,180,0.4614
50,181,0.4776
50,182,0.2948
50,183,0.2461
50,184,0.4858
50,185,0.473
50,186,0.4379
50,187,0.3911
50,188,0.4371
50,189,0.4664
50,190,0.4487
50,191,0.2962
50,192,0.3656
50,193,0.4443
50,194,0.4976
50,195,0.3102
50,196,0.4688
50,197,0.5236
50,198,0.2867
50,199,0.4497
50,200,0.4285
51,1,0.484
51,2,0.3803
51,3,0.312
51,4,0.2699
51,5,0.3198
51,6,0.294
51,7,0.3182
51,8,0.2909
51,9,0.352
51,10,0.2627
51,11,0.33
51,12,0.3536
51,13,0.3014
51,14,0.47
51,15,0.3032
51,16,0.4303
51,17,0.2924
51,18,0.365
51,19,0.4121
51,20,0.3758
51,21,0.3576
51,22,0.4187
51,23,0.377
51,24,0.4702
51,25,0.4073
51,26,0.4495
51,27,0.347
51,28,0.373
51,29,0.4928
51,30,0.4339
51,31,0.4371
51,32,0.4988
51,33,0.3718
51,34,0.4473
51,35,0.4746
51,36,0.4844
51,37,0.5643
51,38,0.325
51,39,0.3766
51,40,0.476
51,41,0.3076
51,42,0.2633
51,43,0.4005
51,44,0.2495
51,45,0.331
51,46,0.4109
51,47,0.3138
51,48,0.4946
51,49,0.2715
51,50,0.3338
51,51,0.2976
51,52,0.2645
51,53,0.3146
51,54,0.5703
51,55,0.4766
51,56,0.2565
51,57,0.3612
51,58,0.4928
51,59,0.3388
51,60,0.2709
51,61,0.4365
51,62,0.2881
51,63,0.2667
51,64,0.4477
51,65,0.3326
51,66,0.4025
51,67,0.2493
51,68,0.4293
51,69,0.4547
51,70,0.4726
51,71,0.4011
51,72,0.346
51,73,0.4686
51,74,0.2721
51,75,0.3048
51,76,0.2599
51,77,0.2805
51,78,0.4511
51,79,0.3977
51,80,0.2709
51,81,0.5475
51,82,0.4093
51,83,0.339
51,84,0.4479
51,85,0.2677
51,86,0.4519
51,87,0.2745
51,88,0.2461
51,89,0.2471
51,90,0.3112
51,91,0.5012
51,92,0.4441
51,93,0.3694
51,94,0.4389
51,95,0.3586
51,96,0.3931
51,97,0.3184
51,98,0.5118
51,99,0.2489
51,100,0.4483
51,101,0.4942
51,102,0.4343
51,103,0.4469
51,104,0.3622
51,105,0.4846
51,106,0.2924
51,107,0.5062
51,108,0.3032
51,109,0.469
51,110,0.4539
51,111,0.4401
51,112,0.4818
51,113,0.482
51,114,0.351
51,115,0.503
51,116,0.4908
51,117,0.3388
51,118,0.2667
51,119,0.2597
51,120,0.2837
51,121,0.3843
51,122,0.4483
51,123,0.2461
51,124,0.3819
51,125,0.4203
51,126,0.2461
51,127,0.4151
51,128,0.2759
51,129,0.1416
51,130,0.299
51,131,0.4269
51,132,0.2731
51,133,0.3382
51,134,0.4233
51,135,0.2982
51,136,0.4107
51,137,0.4111
51,138,0.3174
51,139,0.3967
51,140,0.4347
51,141,0.3796
51,142,0.3176
51,143,0.499
51,144,0.3354
51,145,0.5609
51,146,0.4712
51,147,0.3991
51,148,0.5058
51,149,0.2697
51,150,0.3873
51,151,0.5392
51,152,0.5354
51,153,0.3502
51,154,0.469
51,155,0.2938
51,156,0.331
51,157,0.4309
51,158,0.2697
51,159,0.3238
51,160,0.4796
51,161,0.493
51,162,0.4023
51,163,0.3298
51,164,0.299
51,165,0.356
51,166,0.4517
51,167,0.3238
51,168,0.4041
51,169,0.4974
51,170,0.298
51,171,0.4371
51,172,0.3863
51,173,0.3811
51,174,0.2575
51,175,0.5222
51,176,0.319
51,177,0.3831
51,178,0.4527
51,179,0.3742
51,180,0.5342
51,181,0.4065
51,182,0.3883
51,183,0.3696
51,184,0.2335
51,185,0.3636
51,186,0.496
51,187,0.2727
51,188,0.4407
51,189,0.4656
51,190,0.4862
51,191,0.4578
51,192,0.4383
51,193,0.2607
51,194,0.2637
51,195,0.467
51,196,0.371
51,197,0.3803
51,198,0.4818
51,199,0.4091
51,200,0.3478
52,1,0.371
52,2,0.3496
52,3,0.4778
52,4,0.305
52,5,0.2787
52,6,0.2883
52,7,0.3642
52,8,0.4473
52,9,0.2819
52,10,0.337
52,11,0.4583
52,12,0.4287
52,13,0.4561
52,14,0.4059
52,15,0.336
52,16,0.4656
52,17,0.3634
52,18,0.4844
52,19,0.3865
52,20,0.2703
52,21,0.5246
52,22,0.3973
52,23,0.4395
52,24,0.3428
52,25,0.3827
52,26,0.2409
52,27,0.3534
52,28,0.4279
52,29,0.5112
52,30,0.327
52,31,0.2699
52,32,0.503
52,33,0.351
52,34,0.4485
52,35,0.3682
52,36,0.4798
52,37,0.4479
52,38,0.2461
52,39,0.5338
52,40,0.4545
52,41,0.3893
52,42,0.4886
52,43,0.4055
52,44,0.3516
52,45,0.2823
52,46,0.3722
52,47,0.4429
52,48,0.4553
52,49,0.4531
52,50,0.3456
52,51,0.2948
52,52,0.3068
52,53,0.4297
52,54,0.293
52,55,0.3118
52,56,0.3734
52,57,0.4469
52,58,0.3272
52,59,0.2709
52,60,0.2615
52,61,0.2958
52,62,0.3813
52,63,0.2551
52,64,0.3905
52,65,0.3672
52,66,0.3498
52,67,0.4948
52,68,0.2615
52,69,0.4644
52,70,0.4664
52,71,0.3602
52,72,0.498
52,73,0.4916
52,74,0.332
52,75,0.4219
52,76,0.347
52,77,0.3048
52,78,0.3891
52,79,0.5088
52,80,0.4539
52,81,0.3426
52,82,0.5629
52,83,0.2791
52,84,0.2857
52,85,0.2581
52,86,0.4507
52,87,0.4181
52,88,0.3574
52,89,0.3362
52,90,0.4459
52,91,0.4854
52,92,0.3248
52,93,0.2847
52,94,0.3336
52,95,0.4592
52,96,0.4031
52,97,0.2461
52,98,0.2887
52,99,0.5028
52,100,0.4239
52,101,0.3764
52,102,0.502
52,103,0.4519
52,104,0.3929
52,105,0.3837
52,106,0.4287
52,107,0.3292
52,108,0.4976
52,109,0.4149
52,110,0.3502
52,111,0.313
52,112,0.475
52,113,0.5022
52,114,0.4269
52,115,0.2739
52,116,0.4125
52,117,0.4275
52,118,0.4289
52,119,0.2948
52,120,0.5098
52,121,0.2461
52,122,0.4415
52,123,0.4982
52,124,0.2697
52,125,0.3592
52,126,0.4744
52,127,0.2461
52,128,0.3718
52,129,0.4521
52,130,0.307
52,131,0.2968
52,132,0.4527
52,133,0.2996
52,134,0.3604
52,135,0.2707
52,136,0.494
52,137,0.4039
52,138,0.5463
52,139,0.4529
52,140,0.4912
52,141,0.2779
52,142,0.4369
52,143,0.4519
52,144,0.2968
52,145,0.3048
52,146,0.2765
52,147,0.3238
52,148,0.4361
52,149,0.468
52,150,0.501
52,151,0.518
52,152,0.2958
52,153,0.4473
52,154,0.3358
52,155,0.3977
52,156,0.3999
52,157,0.4704
52,158,0.3456
52,159,0.2687
52,160,0.3941
52,161,0.2861
52,162,0.3809
52,163,0.4796
52,164,0.3096
52,165,0.3422
52,166,0.2921
52,167,0.3034
52,168,0.4029
52,169,0.4499
52,170,0.4263
52,171,0.4682
52,172,0.3939
52,173,0.4387
52,174,0.2911
52,175,0.4117
52,176,0.2865
52,177,0.3566
52,178,0.2932
52,179,0.4549
52,180,0.4337
52,181,0.3879
52,182,0.2693
52,183,0.354
52,184,0.2857
52,185,0.5276
52,186,0.4818
52,187,0.4549
52,188,0.3116
52,189,0.4487
52,190,0.5517
52,191,0.2549
52,192,0.3136
52,193,0.2831
52,194,0.3388
52,195,0.2709
52,196,0.4806
52,197,0.3614
52,198,0.4101
52,199,0.2697
52,200,0.5038
53,1,0.3126
53,2,0.4313
53,3,0.346
53,4,0.4866
53,5,0.3793
53,6,0.2757
53,7,0.2603
53,8,0.3891
53,9,0.4451
53,10,0.5443
53,11,0.333
53,12,0.4668
53,13,0.3863
53,14,0.506
53,15,0.4928
53,16,0.3028
53,17,0.4547
53,18,0.4726
53,19,0.4093
53,20,0.2461
53,21,0.5208
53,22,0.3388
53,23,0.5531
53,24,0.4313
53,25,0.4461
53,26,0.2799
53,27,0.4924
53,28,0.2753
53,29,0.4467
53,30,0.4584
53,31,0.4846
53,32,0.2727
53,33,0.517
53,34,0.3686
53,35,0.4171
53,36,0.2681
53,37,0.4686
53,38,0.4734
53,39,0.33
53,40,0.4914
53,41,0.4764
53,42,0.4453
53,43,0.3098
53,44,0.4584
53,45,0.3985
53,46,0.517
53,47,0.465
53,48,0.4377
53,49,0.3724
53,50,0.3702
53,51,0.4441
53,52,0.4718
53,53,0.3262
53,54,0.4427
53,55,0.356
53,56,0.2461
53,57,0.2703
53,58,0.2936
53,59,0.2461
53,60,0.464
53,61,0.3208
53,62,0.4882
53,63,0.2547
53,64,0.2591
53,65,0.3708
53,66,0.5054
53,67,0.2775
53,68,0.4523
53,69,0.5134
53,70,0.4407
53,71,0.516
53,72,0.2986
53,73,0.2517
53,74,0.3414
53,75,0.4828
53,76,0.31
53,77,0.3718
53,78,0.5012
53,79,0.5122
53,80,0.3883
53,81,0.2729
53,82,0.2871
53,83,0.2966
53,84,0.5212
53,85,0.3122
53,86,0.4712
53,87,0.2853
53,88,0.3442
53,89,0.4433
53,90,0.4684
53,91,0.3616
53,92,0.359
53,93,0.3146
53,94,0.2461
53,95,0.4525
53,96,0.3034
53,97,0.2733
53,98,0.4009
53,99,0.4421
53,100,0.3168
53,101,0.3156
53,102,0.4337
53,103,0.4413
53,104,0.3158
53,105,0.3744
53,106,0.2819
53,107,0.4842
53,108,0.4684
53,109,0.3752
53,110,0.4377
53,111,0.2461
53,112,0.2731
53,113,0.4073
53,114,0.4341
53,115,0.465
53,116,0.4439
53,117,0.3422
53,118,0.2759
53,119,0.4742
53,120,0.4996
53,121,0.3851
53,122,0.4511
53,123,0.2721
53,124,0.4876
53,125,0.48
53,126,0.5052
53,127,0.3232
53,128,0.3985
53,129,0.4716
53,130,0.2781
53,131,0.4954
53,132,0.357
53,133,0.4828
53,134,0.4804
53,135,0.3098
53,136,0.5068
53,137,0.3897
53,138,0.3869
53,139,0.2725
53,140,0.2867
53,141,0.3486
53,142,0.4521
53,143,0.2707
53,144,0.4391
53,145,0.3302
53,146,0.2769
53,147,0.2473
53,148,0.2857
53,149,0.3684
53,150,0.2875
53,151,0.3124
53,152,0.2735
53,153,0.2829
53,154,0.3805
53,155,0.3602
53,156,0.4766
53,157,0.2665
53,158,0.4415
53,159,0.2956
53,160,0.4075
53,161,0.4409
53,162,0.4289
53,163,0.4455
53,164,0.476
53,165,0.3316
53,166,0.4453
53,167,0.2727
53,168,0.4812
53,169,0.3176
53,170,0.3875
53,171,0.4513
53,172,0.4447
53,173,0.3298
53,174,0.2297
53,175,0.3538
53,176,0.2751
53,177,0.459
53,178,0.4255
53,179,0.4317
53,180,0.2675
53,181,0.4053
53,182,0.4405
53,183,0.3923
53,184,0.501
53,185,0.317
53,186,0.4786
53,187,0.371
53,188,0.2519
53,189,0.3056
53,190,0.3566
53,191,0.366
53,192,0.465
53,193,0.2661
53,194,0.4557
53,195,0.5114
53,196,0.3965
53,197,0.4658
53,198,0.354
53,199,0.3744
53,200,0.3795
54,1,0.4451
54,2,0.2799
54,3,0.4013
54,4,0.4145
54,5,0.5491
54,6,0.477
54,7,0.2913
54,8,0.4451
54,9,0.2625
54,10,0.4245
54,11,0.4291
54,12,0.2643
54,13,0.4047
54,14,0.5006
54,15,0.4946
54,16,0.3446
54,17,0.329
54,18,0.3268
54,19,0.5018
54,20,0.4812
54,21,0.2623
54,22,0.4938
54,23,0.4217
54,24,0.4175
54,25,0.3342
54,26,0.3803
54,27,0.4231
54,28,0.4089
54,29,0.3334
54,30,0.4363
54,31,0.4714
54,32,0.5008
54,33,0.4371
54,34,0.5491
54,35,0.2994
54,36,0.2817
54,37,0.3997
54,38,0.3558
54,39,0.489
54,40,0.2777
54,41,0.3022
54,42,0.4696
54,43,0.311
54,44,0.346
54,45,0.2621
54,46,0.4437
54,47,0.3266
54,48,0.4668
54,49,0.5004
54,50,0.3732
54,51,0.4077
54,52,0.2877
54,53,0.4201
54,54,0.4904
54,55,0.2791
54,56,0.3839
54,57,0.522
54,58,0.4515
54,59,0.4986
54,60,0.304
54,61,0.4073
54,62,0.4688
54,63,0.373
54,64,0.4638
54,65,0.4638
54,66,0.3368
54,67,0.329
54,68,0.4626
54,69,0.0779
54,70,0.4812
54,71,0.312
54,72,0.3676
54,73,0.4289
54,74,0.3066
54,75,0.4371
54,76,0.4045
54,77,0.4325
54,78,0.3482
54,79,0.2461
54,80,0.3684
54,81,0.2499
54,82,0.2753
54,83,0.2803
54,84,0.5641
54,85,0.3402
54,86,0.296
54,87,0.4085
54,88,0.4517
54,89,0.4642
54,90,0.47
54,91,0.4235
54,92,0.3718
54,93,0.4009
54,94,0.3106
54,95,0.4431
54,96,0.3274
54,97,0.2783
54,98,0.4503
54,99,0.4457
54,100,0.2461
54,101,0.3472
54,102,0.4806
54,103,0.3642
54,104,0.3726
54,105,0.4173
54,106,0.5132
54,107,0.3216
54,108,0.3534
54,109,0.3362
54,110,0.4525
54,111,0.3338
54,112,0.2461
54,113,0.3528
54,114,0.4239
54,115,0.4071
54,116,0.3716
54,117,0.3869
54,118,0.3873
54,119,0.2711
54,120,0.4193
54,121,0.4231
54,122,0.4878
54,123,0.3895
54,124,0.4007
54,125,0.4373
54,126,0.4445
54,127,0.3929
54,128,0.3678
54,129,0.4513
54,130,0.4091
54,131,0.4656
54,132,0.2851
54,133,0.4281
54,134,0.469
54,135,0.4608
54,136,0.479
54,137,0.4469
54,138,0.4355
54,139,0.5621
54,140,0.4237
54,141,0.3863
54,142,0.2605
54,143,0.4912
54,144,0.4465
54,145,0.4201
54,146,0.295
54,147,0.4914
54,148,0.5172
54,149,0.4832
54,150,0.5122
54,151,0.2565
54,152,0.4389
54,153,0.3294
54,154,0.2721
54,155,0.2747
54,156,0.4876
54,157,0.303
54,158,0.2615
54,159,0.3975
54,160,0.2865
54,161,0.3338
54,162,0.461
54,163,0.3873
54,164,0.3484
54,165,0.51
54,166,0.4882
54,167,0.5523
54,168,0.4888
54,169,0.3162
54,170,0.358
54,171,0.3943
54,172,0.3764
54,173,0.481
54,174,0.3905
54,175,0.2693
54,176,0.3985
54,177,0.4159
54,178,0.3498
54,179,0.3528
54,180,0.3738
54,181,0.2653
54,182,0.3124
54,183,0.2976
54,184,0.3532
54,185,0.4191
54,186,0.2934
54,187,0.5014
54,188,0.4221
54,189,0.4565
54,190,0.4011
54,191,0.4906
54,192,0.2611
54,193,0.4201
54,194,0.2825
54,195,0.296
54,196,0.485
54,197,0.4353
54,198,0.3318
54,199,0.4061
54,200,0.2996
55,1,0.3488
55,2,0.4147
55,3,0.2745
55,4,0.3134
55,5,0.3672
55,6,0.3156
55,7,0.4517
55,8,0.5024
55,9,0.5176
55,10,0.4772
55,11,0.3823
55,12,0.2791
55,13,0.2565
55,14,0.5242
55,15,0.4311
55,16,0.3686
55,17,0.46
55,18,0.303
55,19,0.4686
55,20,0.4808
55,21,0.2921
55,22,0.3943
55,23,0.3516
55,24,0.3811
55,25,0.354
55,26,0.3264
55,27,0.3632
55,28,0.5559
55,29,0.4391
55,30,0.3835
55,31,0.4333
55,32,0.4878
55,33,0.4387
55,34,0.2803
55,35,0.2715
55,36,0.3336
55,37,0.2541
55,38,0.4507
55,39,0.2938
55,40,0.3618
55,41,0.2745
55,42,0.301
55,43,0.2853
55,44,0.4323
55,45,0.2489
55,46,0.2775
55,47,0.2697
55,48,0.4299
55,49,0.3268
55,50,0.5004
55,51,0.2954
55,52,0.2461
55,53,0.344
55,54,0.4207
55,55,0.3252
55,56,0.5206
55,57,0.2693
55,58,0.4337
55,59,0.2881
55,60,0.4934
55,61,0.4231
55,62,0.2859
55,63,0.4513
55,64,0.2671
55,65,0.2625
55,66,0.4357
55,67,0.4193
55,68,0.2723
55,69,0.4015
55,70,0.4636
55,71,0.4988
55,72,0.4756
55,73,0.5056
55,74,0.4539
55,75,0.2954
55,76,0.3648
55,77,0.3542
55,78,0.5178
55,79,0.3084
55,80,0.3985
55,81,0.4071
55,82,0.4333
55,83,0.2461
55,84,0.3334
55,85,0.2461
55,86,0.4167
55,87,0.3264
55,88,0.3758
55,89,0.4561
55,90,0.3058
55,91,0.3546
55,92,0.3608
55,93,0.3264
55,94,0.317
55,95,0.4668
55,96,0.3893
55,97,0.3664
55,98,0.4852
55,99,0.3282
55,100,0.304
55,101,0.4311
55,102,0.2893
55,103,0.31
55,104,0.3516
55,105,0.2665
55,106,0.4772
55,107,0.3156
55,108,0.4301
55,109,0.2763
55,110,0.4239
55,111,0.375
55,112,0.2785
55,113,0.3502
55,114,0.4015
55,115,0.3082
55,116,0.2499
55,117,0.3548
55,118,0.2785
55,119,0.4828
55,120,0.3182
55,121,0.2968
55,122,0.2926
55,123,0.5665
55,124,0.2461
55,125,0.4371
55,126,0.3292
55,127,0.3512
55,128,0.4573
55,129,0.3973
55,130,0.3494
55,131,0.4297
55,132,0.4974
55,133,0.3356
55,134,0.359
55,135,0.3386
55,136,0.5
55,137,0.4503
55,138,0.2701
55,139,0.3302
55,140,0.4489
55,141,0.5677
55,142,0.4996
55,143,0.2717
55,144,0.2565
55,145,0.2605
55,146,0.3704
55,147,0.4315
55,148,0.2461
55,149,0.4994
55,150,0.4189
55,151,0.3903
55,152,0.3692
55,153,0.3835
55,154,0.3851
55,155,0.5224
55,156,0.4966
55,157,0.4241
55,158,0.3871
55,159,0.3322
55,160,0.4133
55,161,0.4313
55,162,0.4632
55,163,0.4722
55,164,0.5613
55,165,0.331
55,166,0.5282
55,167,0.3851
55,168,0.3915
55,169,0.5114
55,170,0.2797
55,171,0.1616
55,172,0.4083
55,173,0.2707
55,174,0.5086
55,175,0.3378
55,176,0.3981
55,177,0.4638
55,178,0.4437
55,179,0.3386
55,180,0.367
55,181,0.4926
55,182,0.2845
55,183,0.2677
55,184,0.5174
55,185,0.4311
55,186,0.4628
55,187,0.3032
55,188,0.5356
55,189,0.3907
55,190,0.2631
55,191,0.3674
55,192,0.3502
55,193,0.4922
55,194,0.4978
55,195,0.2984
55,196,0.487
55,197,0.3684
55,198,0.2639
55,199,0.3704
55,200,0.2807
56,1,0.3999
56,2,0.493
56,3,0.4493
56,4,0.3831
56,5,0.3444
56,6,0.4193
56,7,0.3198
56,8,0.3578
56,9,0.2813
56,10,0.3839
56,11,0.4642
56,12,0.4265
56,13,0.3518
56,14,0.4533
56,15,0.4455
56,16,0.3765
56,17,0.3418
56,18,0.4129
56,19,0.4728
56,20,0.4179
56,21,0.351
56,22,0.4187
56,23,0.5172
56,24,0.3376
56,25,0.3997
56,26,0.2647
56,27,0.365
56,28,0.2936
56,29,0.4065
56,30,0.4403
56,31,0.3664
56,32,0.4796
56,33,0.3763
56,34,0.3128
56,35,0.4762
56,36,0.5306
56,37,0.518
56,38,0.3813
56,39,0.3572
56,40,0.3582
56,41,0.4387
56,42,0.3849
56,43,0.2743
56,44,0.4167
56,45,0.3554
56,46,0.3903
56,47,0.35
56,48,0.4776
56,49,0.308
56,50,0.4469
56,51,0.3446
56,52,0.3258
56,53,0.536
56,54,0.2855
56,55,0.3018
56,56,0.488
56,57,0.4173
56,58,0.4948
56,59,0.461
56,60,0.319
56,61,0.4904
56,62,0.4766
56,63,0.4618
56,64,0.3839
56,65,0.4119
56,66,0.3588
56,67,0.5264
56,68,0.2605
56,69,0.2701
56,70,0.2595
56,71,0.2611
56,72,0.4555
56,73,0.4509
56,74,0.4962
56,75,0.2715
56,76,0.2835
56,77,0.3264
56,78,0.3949
56,79,0.3562
56,80,0.3338
56,81,0.3076
56,82,0.4746
56,83,0.3584
56,84,0.2461
56,85,0.5068
56,86,0.3372
56,87,0.484
56,88,0.4453
56,89,0.3282
56,90,0.4706
56,91,0.3688
56,92,0.335
56,93,0.33
56,94,0.4065
56,95,0.3008
56,96,0.3883
56,97,0.3388
56,98,0.4535
56,99,0.3484
56,100,0.4499
56,101,0.4457
56,102,0.291
56,103,0.4281
56,104,0.2625
56,105,0.4686
56,106,0.4239
56,107,0.362
56,108,0.4379
56,109,0.3154
56,110,0.3504
56,111,0.3678
56,112,0.3552
56,113,0.3022
56,114,0.2791
56,115,0.4077
56,116,0.4692
56,117,0.4289
56,118,0.3949
56,119,0.5102
56,120,0.4533
56,121,0.2681
56,122,0.3817
56,123,0.3546
56,124,0.4089
56,125,0.4634
56,126,0.2757
56,127,0.4283
56,128,0.2739
56,129,0.336
56,130,0.5172
56,131,0.3206
56,132,0.348
56,133,0.4049
56,134,0.3494
56,135,0.3054
56,136,0.4565
56,137,0.3374
56,138,0.2986
56,139,0.3356
56,140,0.4213
56,141,0.2767
56,142,0.2633
56,143,0.3564
56,144,0.507
56,145,0.324
56,146,0.2461
56,147,0.4405
56,148,0.3592
56,149,0.4319
56,150,0.4832
56,151,0.5016
56,152,0.4205
56,153,0.2785
56,154,0.2759
56,155,0.4277
56,156,0.2867
56,157,0.37
56,158,0.3384
56,159,0.2629
56,160,0.5374
56,161,0.3432
56,162,0.3682
56,163,0.4143
56,164,0.3314
56,165,0.2647
56,166,0.2743
56,167,0.3418
56,168,0.3416
56,169,0.3218
56,170,0.305
56,171,0.293
56,172,0.305
56,173,0.4622
56,174,0.4521
56,175,0.4788
56,176,0.2733
56,177,0.4616
56,178,0.2645
56,179,0.3943
56,180,0.2829
56,181,0.4017
56,182,0.373
56,183,0.3448
56,184,0.3508
56,185,0.4105
56,186,0.2821
56,187,0.3957
56,188,0.3194
56,189,0.4265
56,190,0.3102
56,191,0.4459
56,192,0.2895
56,193,0.4758
56,194,0.2669
56,195,0.3176
56,196,0.48
56,197,0.4543
56,198,0.3827
56,199,0.4527
56,200,0.471
57,1,0.3072
57,2,0.3016
57,3,0.4569
57,4,0.4744
57,5,0.4519
57,6,0.3064
57,7,0.3308
57,8,0.3394
57,9,0.2958
57,10,0.3971
57,11,0.4405
57,12,0.2929
57,13,0.5014
57,14,0.3688
57,15,0.4888
57,16,0.491
57,17,0.4195
57,18,0.4181
57,19,0.4359
57,20,0.2901
57,21,0.2992
57,22,0.3586
57,23,0.2461
57,24,0.3698
57,25,0.3498
57,26,0.3006
57,27,0.4672
57,28,0.4513
57,29,0.4081
57,30,0.2343
57,31,0.3406
57,32,0.5276
57,33,0.2911
57,34,0.332
57,35,0.2719
57,36,0.1274
57,37,0.4563
57,38,0.3064
57,39,0.2964
57,40,0.4618
57,41,0.2461
57,42,0.4497
57,43,0.5324
57,44,0.3925
57,45,0.2765
57,46,0.2707
57,47,0.2667
57,48,0.2859
57,49,0.4527
57,50,0.498
57,51,0.5032
57,52,0.4349
57,53,0.2871
57,54,0.3
57,55,0.4365
57,56,0.4181
57,57,0.484
57,58,0.3598
57,59,0.3722
57,60,0.2461
57,61,0.4569
57,62,0.3712
57,63,0.3913
57,64,0.3963
57,65,0.3346
57,66,0.2461
57,67,0.3484
57,68,0.4814
57,69,0.3564
57,70,0.4547
57,71,0.4816
57,72,0.3172
57,73,0.4287
57,74,0.2623
57,75,0.357
57,76,0.3592
57,77,0.4463
57,78,0.3046
57,79,0.2809
57,80,0.4041
57,81,0.4427
57,82,0.4113
57,83,0.5485
57,84,0.4081
57,85,0.4365
57,86,0.2727
57,87,0.4848
57,88,0.496
57,89,0.3995
57,90,0.4169
57,91,0.2567
57,92,0.3684
57,93,0.4553
57,94,0.4946
57,95,0.2843
57,96,0.4163
57,97,0.3825
57,98,0.2727
57,99,0.5226
57,100,0.3508
57,101,0.4583
57,102,0.4361
57,103,0.4648
57,104,0.3797
57,105,0.4057
57,106,0.2461
57,107,0.4191
57,108,0.2461
57,109,0.5068
57,110,0.4373
57,111,0.3837
57,112,0.2891
57,113,0.3596
57,114,0.4263
57,115,0.3414
57,116,0.4892
57,117,0.4776
57,118,0.2938
57,119,0.351
57,120,0.459
57,121,0.4307
57,122,0.3552
57,123,0.2633
57,124,0.2899
57,125,0.3771
57,126,0.302
57,127,0.473
57,128,0.4333
57,129,0.377
57,130,0.4852
57,131,0.4844
57,132,0.4688
57,133,0.2968
57,134,0.4397
57,135,0.3498
57,136,0.2849
57,137,0.5218
57,138,0.461
57,139,0.3146
57,140,0.3542
57,141,0.2461
57,142,0.2461
57,143,0.2461
57,144,0.3332
57,145,0.3506
57,146,0.5064
57,147,0.3294
57,148,0.4189
57,149,0.2829
57,150,0.476
57,151,0.4301
57,152,0.2803
57,153,0.3116
57,154,0.4377
57,155,0.3536
57,156,0.4199
57,157,0.4175
57,158,0.3682
57,159,0.3831
57,160,0.4836
57,161,0.2791
57,162,0.2461
57,163,0.322
57,164,0.4213
57,165,0.2655
57,166,0.5266
57,167,0.5124
57,168,0.4345
57,169,0.2775
57,170,0.2791
57,171,0.2651
57,172,0.3789
57,173,0.3614
57,174,0.4113
57,175,0.4133
57,176,0.5587
57,177,0.3568
57,178,0.3154
57,179,0.4155
57,180,0.4578
57,181,0.4259
57,182,0.4443
57,183,0.4932
57,184,0.4019
57,185,0.4547
57,186,0.4243
57,187,0.4125
57,188,0.2819
57,189,0.4772
57,190,0.4666
57,191,0.3819
